year,municipality,salaries,ext_time,sub_all,rent_bcl,rent_mef,publicity,activities,main_bcl,main_roads,main_other,cap_me,cap_trans,cap_build,cap_roads,cap_install,pe_land,pe_build
2014,MUNICIPALIDAD DE ATENAS,163171698.13,2470221.95,8757611.32,,6925120.0,731820.0,2048085.12,232000.0,,,0.0,0.0,0.0,0.0,,,
2014,MUNICIPALIDAD DE BAGACES,313317178.82,15995118.48,27520042.34,4740000.0,44864715.0,200000.0,2900221.83,159000.0,,10000.0,25883000.0,4034000.0,17596610.82,136892922.26,,0.0,
2014,MUNICIPALIDAD DE BARVA,298292853.14,16271446.79,22715009.36,0.0,65200.0,1550000.0,23158773.35,0.0,,0.0,0.0,12000000.0,,1751000.0,8000000.0,10823053.0,
2014,MUNICIPALIDAD DE BELEN,794747436.9,22179950.14,32280934.83,23834799.42,42319484.0,865650.0,23458932.68,33207207.4,26339127.42,8550000.0,17372017.52,23535159.0,55134697.68,204745752.15,228562979.45,257765034.3,
2014,MUNICIPALIDAD DE BUENOS AIRES,268929364.22,4280643.14,12216365.29,,14077300.0,268000.0,103635.0,5851000.0,,5710000.0,1502573.6,5584224.0,115823121.46,607418278.88,15772092.84,0.0,
2014,MUNICIPALIDAD DE CARRILLO GUANACASTE,780458412.81,18413028.1,35180571.0,25419998.36,66724475.7,1306118.14,4793600.0,3703300.0,,3363000.0,64926817.79,78426785.0,1455600.0,183192034.34,106656872.31,0.0,
2014,MUNICIPALIDAD DE CARTAGO,2418007860.92,95175908.44,156334921.35,1666888.0,128225384.2,33401380.39,45442365.0,81013642.52,5408000.0,61112400.0,322400816.85,244400569.06,935992553.38,628436523.54,1093187657.19,235409548.01,
2014,MUNICIPALIDAD DE CAÑAS,417790392.9,59113861.85,18735760.32,7800000.0,135818985.2,,37101255.15,1411038.75,10485250.0,0.0,1557490.0,120847210.0,33253696.13,15552500.0,6322790.0,,
2014,MUNICIPALIDAD DE CORREDORES,397794492.45,27681610.8,18569088.0,,6871000.0,5511270.0,2657898.0,,0.0,,2111881.0,700000.0,198872713.95,18569750.0,0.0,0.0,
2014,MUNICIPALIDAD DE COTO BRUS,373920667.13,29416686.0,15794036.7,7395000.0,27991400.0,1234400.0,3211237.3,198500.0,,,33475482.92,24339676.0,0.0,57570111.25,,0.0,
2014,MUNICIPALIDAD DE CURRIDABAT,1559071181.86,19708156.36,50584180.22,31221477.01,13990000.0,300000.0,30341314.0,2065821.68,,506336.79,82394349.6,6899866.65,86830565.58,282308166.36,,,
2014,MUNICIPALIDAD DE DESAMPARADOS,1744750662.54,78724069.38,183044005.8,0.0,61430257.94,4676364.43,8327287.35,47863479.13,28182725.15,,98566863.35,26046720.0,85065378.27,10339448.68,0.0,,
2014,MUNICIPALIDAD DE DOTA,147623611.83,3313152.36,3990700.0,,2054667.7,101000.0,335000.0,4217935.39,,10000.0,,,22390228.49,184104243.72,37634118.2,,
2014,MUNICIPALIDAD DE EL GUARCO,305054604.1,5351401.64,20310950.15,,4613796.0,2466660.0,12501768.41,247000.0,,,2016250.4,244623623.5,70665594.65,232903956.95,5125000.0,0.0,
2014,MUNICIPALIDAD DE ESCAZU,1618051820.74,68337395.3,122863231.0,28456339.6,414281857.62,79441110.86,80805625.0,6949023.05,,48311156.66,76538400.0,38467493.0,288386400.32,5926384061.58,229395562.0,51038000.0,
2014,MUNICIPALIDAD DE ESPARZA,454489550.14,17241506.08,30132375.22,3000000.0,12609659.27,0.0,25137885.3,357000.0,,,218866710.93,86319337.0,1209556779.51,13730000.0,0.0,0.0,0.0
2014,MUNICIPALIDAD DE FLORES,283946732.92,4203347.92,16648231.63,10842824.37,394000.0,1458080.0,5332700.0,,,21196371.0,0.0,0.0,162479351.29,202114212.77,91050559.0,,
2014,MUNICIPALIDAD DE GARABITO,911244972.1,24440530.74,21680586.67,11717845.68,21460740.0,24180589.22,44781936.67,40712757.71,,0.0,134920943.2,11815605.0,200260537.63,160953400.0,,0.0,
2014,MUNICIPALIDAD DE GOICOECHEA,1269974580.82,27224265.71,116666744.53,,13327000.0,5081000.0,316225.0,199456636.04,5707314.0,73896902.0,60104594.32,20281978.33,51616432.1,10700000.0,84023835.88,0.0,
2014,MUNICIPALIDAD DE GOLFITO,527413674.37,18819768.82,9612250.0,,72691105.74,1200000.0,521897.0,1000000.0,,,2438776.0,,,84753884.49,,,
2014,MUNICIPALIDAD DE GRECIA,703678276.61,18954370.16,69844722.3,,25592340.0,6591370.0,7006700.0,4651300.0,,1514287.2,658580.0,14831850.0,56421487.12,98122155.87,704444150.95,115208704.0,
2014,MUNICIPALIDAD DE GUACIMO,279379897.82,9693929.11,16373000.0,5800000.0,17603000.0,340500.0,2895348.0,1497000.0,0.0,,0.0,134994200.0,35524594.55,290602686.0,1240000.0,,
2014,MUNICIPALIDAD DE GUATUSO,139501550.0,22722199.0,12363646.0,14604000.0,37772782.0,0.0,0.0,0.0,,,273879504.48,271471725.0,5840000.0,20260046.0,,60620843.0,
2014,MUNICIPALIDAD DE HEREDIA,1568937257.52,74586044.98,128082751.0,,27085100.0,15622000.0,62585793.0,54233305.0,,0.0,4514950.0,184620591.0,984404053.18,1939578415.6,1914650.0,,
2014,MUNICIPALIDAD DE HOJANCHA,164999067.79,664878.0,11135329.0,,49484900.0,435870.0,7881434.5,496000.0,,1551600.0,,,5693500.0,57872480.0,,0.0,
2014,MUNICIPALIDAD DE JIMENEZ,135225358.26,9486131.55,4890000.0,,29996900.0,,2222695.0,520000.0,38179122.02,41461705.45,640938.09,1215400.0,0.0,45412842.0,,0.0,
2014,MUNICIPALIDAD DE LA CRUZ GUANACASTE,372756566.51,18745947.09,17236404.66,0.0,26753588.0,1072100.0,6051695.0,12109700.0,,,189195390.0,7200000.0,202148000.0,380628682.7,0.0,103029625.0,
2014,MUNICIPALIDAD DE LA UNION,1346130323.92,83761779.2,101696140.0,,125943961.0,7408119.0,13425700.0,18095252.2,,7100000.0,61884038.7,29752994.0,16254200.0,237935591.0,0.0,0.0,
2014,MUNICIPALIDAD DE LEON CORTES,114513595.6,0.0,7488000.0,,63211620.66,,,,13693133.95,,8585192.63,,15730454.64,200481805.24,66755694.91,0.0,
2014,MUNICIPALIDAD DE LIBERIA,976322718.22,37203807.84,36680808.61,0.0,29731650.0,5719433.6,19038848.0,1000000.0,,,7406113.25,34012044.0,180468184.0,36104864.68,21423666.81,,
2014,MUNICIPALIDAD DE LIMON,1196855690.97,66990170.03,63995895.59,88490000.0,189743815.96,9850504.16,127644859.1,115095092.11,21439923.93,4761221.0,183165176.0,,355285498.4,334279279.21,19276520.0,27000000.0,
2014,MUNICIPALIDAD DE LOS CHILES,175328836.92,12784186.81,11557981.42,5995515.07,4960400.0,700000.0,204321.0,1165819.63,,,,85000000.0,0.0,382767117.44,,0.0,
2014,MUNICIPALIDAD DE MATINA,367146972.31,8937094.62,21986474.0,,13577197.2,1216495.0,18984740.0,706353.12,,0.0,0.0,13932875.0,421819816.06,177134046.98,17000000.0,12150000.0,
2014,MUNICIPALIDAD DE MONTES DE OCA,1076454118.33,2762375.5,52819982.0,34656084.11,1490000.0,938000.0,11757860.97,5581825.0,0.0,,1000000.0,23640413.0,13362476.72,66945921.49,11876000.0,90000000.0,37840200.0
2014,MUNICIPALIDAD DE MONTES DE ORO,274734037.97,18728394.53,15270598.15,,22872292.0,797843.08,17429767.24,20961975.0,2265000.0,10484789.68,,42000000.0,,,,4950000.0,
2014,MUNICIPALIDAD DE MORA,446649937.0,3627468.54,16003010.2,19997000.0,3387813.0,1257210.0,5594797.0,16833040.0,0.0,479500.0,2028495.6,21874347.0,12756894.32,72167900.0,1590000.0,0.0,
2014,MUNICIPALIDAD DE MORAVIA,857940024.03,13727312.03,43510752.0,8177250.0,11917500.0,1337350.96,6340239.8,7731309.82,,,4146255.0,15466100.08,940699480.92,198585048.4,16208231.94,,
2014,MUNICIPALIDAD DE NANDAYURE,227744823.9,12168332.74,10900968.75,,31796000.0,752000.0,11940625.16,,0.0,,2407429.0,,31118878.42,8000000.0,0.0,,
2014,MUNICIPALIDAD DE NARANJO,447772957.2,10298109.94,15021345.18,,6044300.0,3863600.0,4784589.28,0.0,,116305.0,2680548.03,,,,,0.0,
2014,MUNICIPALIDAD DE NICOYA,674594591.63,14997787.3,44522166.15,,29206100.0,2651748.0,25209705.0,16341002.88,,95000.0,13317079.3,16835187.0,69332178.91,442747883.07,304103799.99,0.0,
2014,MUNICIPALIDAD DE OREAMUNO,405344481.47,22711470.12,32150280.0,0.0,10518930.4,496090.0,2657869.12,,,,1403789.7,38921900.94,11968121.92,225494064.99,0.0,,
2014,MUNICIPALIDAD DE OROTINA,365435260.73,8196617.37,29393228.51,2588000.0,3270194.4,1000000.0,22561934.32,2625000.0,,0.0,1689815.0,4639995.47,46764000.0,259833205.83,105712215.22,3000000.0,
2014,MUNICIPALIDAD DE OSA,564399371.31,8890813.61,14983582.51,0.0,36467490.0,,25065882.98,1070000.0,111190129.56,150000.0,6162575.0,27346181.0,44442156.76,15454736.41,0.0,,
2014,MUNICIPALIDAD DE PALMARES,300398603.55,3316823.18,16185853.72,,58382279.73,3263518.0,9119818.0,8083662.88,0.0,0.0,662262.41,,76410966.03,,,,
2014,MUNICIPALIDAD DE PARAISO,741329408.16,30634133.8,60381120.0,,27147000.0,298500.0,17758080.62,5304210.35,0.0,9607820.12,4897500.0,323254476.04,323518877.0,164094773.82,4100000.0,,
2014,MUNICIPALIDAD DE PARRITA,429130397.01,14051320.48,10868151.0,51707880.0,341000.0,383870.0,8394898.79,184970.66,27400768.54,10834000.0,5417887.36,13362547.0,161634223.73,0.0,,59400000.0,
2014,MUNICIPALIDAD DE PEREZ ZELEDON,1093364129.16,42915921.8,37881456.79,30190889.28,40346247.0,390000.0,91321537.0,3168000.0,,,35769212.0,29988886.5,0.0,129802640.02,16827901.53,,
2014,MUNICIPALIDAD DE POAS,284126099.37,7730887.0,29567218.0,,22562916.02,1226342.96,7622423.69,1321235.0,,,5050000.0,10911800.0,18617861.71,4450000.0,0.0,20060000.0,
2014,MUNICIPALIDAD DE POCOCI,976954341.26,88959248.83,100882639.22,66700000.0,148767483.67,25262000.0,5948839.77,1057500.0,,,584204981.1,0.0,160000000.0,659399746.61,11860000.0,60000000.0,
2014,MUNICIPALIDAD DE PUNTARENAS,1171965882.12,109472759.66,88990473.64,,45867500.0,3864007.69,19064308.33,0.0,,,53830989.78,0.0,15461993.18,64960160.0,,,
2014,MUNICIPALIDAD DE PURISCAL,278229162.03,2588998.66,9624393.0,,8122490.0,115000.0,5504903.14,,,,1409351.19,,37386796.0,49391511.0,,,
2014,MUNICIPALIDAD DE QUEPOS,518939723.98,25928668.7,38961123.86,,6180000.0,1534478.0,21263758.34,7612094.99,,,,34679172.0,454987.24,377515975.51,0.0,,
2014,MUNICIPALIDAD DE SAN CARLOS,1464487340.65,79994371.9,164815320.34,,292225036.16,27593830.0,82760799.83,30835796.9,1996470.0,14060265.04,190730164.92,117439719.6,80544815.9,923850827.29,430726755.36,616000.0,
2014,MUNICIPALIDAD DE SAN ISIDRO DE HEREDIA,239844246.83,9619826.0,40322891.0,,37632189.58,,18476956.2,2640000.0,551000.0,,374969.88,12747025.7,130493097.75,192957841.97,29383925.25,0.0,
2014,MUNICIPALIDAD DE SAN JOSE,11928340880.42,704254312.37,290361854.15,276322269.0,1084686577.0,5460000.0,16483361.43,64123829.68,2227500.0,0.0,32330757.92,118586678.45,523397187.26,337112311.63,0.0,,0.0
2014,MUNICIPALIDAD DE SAN MATEO,113578547.1,2327069.67,5712840.73,,2370406.0,400000.0,5654964.76,,,,,14469750.0,,0.0,,,
2014,MUNICIPALIDAD DE SAN PABLO DE HEREDIA,366291719.91,5956698.3,15012216.0,,1869500.0,5610597.47,11788727.0,27557072.37,4313988.78,30845781.69,,0.0,1226000.0,0.0,,0.0,
2014,MUNICIPALIDAD DE SAN RAFAEL DE HEREDIA,474069972.18,26733311.48,44497033.36,765000.0,5784662.0,1540000.0,19629118.05,1692014.07,25000.0,11242880.0,,6875000.0,9855000.0,233235646.17,,0.0,
2014,MUNICIPALIDAD DE SAN RAMON,1155435805.2,17153920.76,43432663.92,40239000.0,116602000.0,3619000.0,13338268.01,2616388.26,,,11440339.39,0.0,33399327.29,0.0,96174212.76,0.0,
2014,MUNICIPALIDAD DE SANTA ANA,1359983262.37,15925138.12,50089266.1,34788586.04,49412521.0,9002094.6,2399796.19,13704851.13,,,855412.26,165958864.62,36091735.0,883044263.36,,0.0,
2014,MUNICIPALIDAD DE SANTA BARBARA DE HEREDIA,294859545.1,7910156.0,15759092.46,2425070.0,686720.0,120000.0,258261.0,,,,,1342500.0,0.0,0.0,0.0,0.0,
2014,MUNICIPALIDAD DE SANTA CRUZ,1200768363.29,105970316.78,42974284.99,23307597.5,220710984.8,5863315.0,12669053.21,2102366.0,81722925.03,587796.0,4815070.9,0.0,100587381.67,265103983.1,48137800.36,6000000.0,
2014,MUNICIPALIDAD DE SANTO DOMINGO DE HEREDIA,620835760.58,77111554.57,52486920.47,625000.0,72209341.98,,17061811.49,27455515.0,34316594.4,0.0,48466381.65,28434832.0,236712930.7,27614188.2,944520503.34,30072000.0,
2014,MUNICIPALIDAD DE SARAPIQUI,336144064.31,58982187.79,46232716.0,8330000.0,159189588.76,5051330.0,30090219.93,5980782.09,2098994.43,0.0,64900000.0,22479440.0,154849922.94,299049034.13,16252159.0,,
2014,MUNICIPALIDAD DE SARCHI,329219712.38,15291453.59,19644940.5,,17908891.62,2661410.0,1149580.0,,35000.0,,1544353.6,31462360.0,0.0,,,145000000.0,
2014,MUNICIPALIDAD DE SIQUIRRES,379440883.45,11449587.08,30154493.3,8499994.0,20387000.0,4704680.0,8740639.0,11003000.0,21334500.0,,1739570.0,0.0,119118095.51,115008924.47,0.0,0.0,
2014,MUNICIPALIDAD DE TALAMANCA,442211616.19,28065866.56,13268875.0,,,994270.0,30960251.27,854635.0,,,149272.47,18823235.0,185459192.32,73675822.68,26650018.4,0.0,
2014,MUNICIPALIDAD DE TARRAZU,166946722.8,613437.92,6556312.0,,39417500.0,763580.0,2390184.6,1570142.0,,0.0,2298560.0,,149818125.68,364302748.03,0.0,0.0,
2014,MUNICIPALIDAD DE TIBAS,1005776503.18,15999857.79,54910205.23,5726880.0,39408540.0,7694687.04,13670690.05,35000.0,,,6350867.8,63648657.0,,0.0,0.0,,
2014,MUNICIPALIDAD DE TILARAN,254904791.7,14001646.0,18536933.0,,67819820.0,592875.0,3476680.5,5971972.05,,1880000.0,6168731.34,13710829.0,6583000.0,15272200.0,0.0,,
2014,MUNICIPALIDAD DE TURRIALBA,735808820.09,42667318.62,34770027.09,528000.0,26854125.0,6545000.0,16157363.45,2450399.25,,670000.0,2460211.85,28609250.0,163880500.31,51526257.76,,0.0,
2014,MUNICIPALIDAD DE TURRUBARES,121161893.06,569851.09,5430000.0,0.0,0.0,0.0,0.0,99561.0,0.0,,1900000.0,13857156.0,0.0,2000000.0,0.0,0.0,
2014,MUNICIPALIDAD DE UPALA,336155527.95,1695504.88,16152347.0,750000.0,137677100.15,2892430.0,555300.0,8073674.0,,11440000.0,536008011.56,3975000.0,24945000.0,82649687.0,0.0,0.0,
2014,MUNICIPALIDAD DE VASQUEZ DE CORONADO,704761496.67,9708106.61,28235124.0,0.0,36314000.0,69845.0,20400.0,34500.0,,8371750.0,3250238.5,11456760.0,0.0,38054500.0,6772300.0,0.0,
2014,MUNICIPALIDAD DE ZARCERO,215796615.68,6774603.45,7605000.0,,5501465.79,842600.0,6371925.62,2282973.7,,,7088420.0,12091095.0,4992775.0,20191026.0,,2072700.0,
2015,MUNICIPALIDAD DE ABANGARES,612510492.58,13522605.09,23333464.0,,34464292.72,975610.0,43524207.69,36000.0,0.0,,621570.7,70020000.0,49728769.0,0.0,17050000.0,4510159.0,
2015,MUNICIPALIDAD DE ACOSTA,200211098.76,13041783.68,7417500.0,,,40000.0,1293659.0,10000.0,,,1577837.9,0.0,23261034.0,3696000.0,4968088.0,0.0,
2015,MUNICIPALIDAD DE ALAJUELA,2823184066.08,113606895.09,405266671.08,374434855.56,1693013.73,45565787.92,17553853.0,17813358.32,,72249657.35,113690290.48,148726713.65,397404183.47,1047967977.61,2323405987.68,11925115.9,
2015,MUNICIPALIDAD DE ALAJUELITA,466082964.22,6395333.17,24292460.47,,34771150.5,225000.0,1800283.0,1836269.0,0.0,,,0.0,4143700.0,135575122.42,,,
2015,MUNICIPALIDAD DE ALVARADO DE PACAYAS,223205850.08,3168113.74,11895286.0,0.0,73737961.92,60000.0,2065775.0,0.0,,,1388283.4,34588860.0,3900000.0,13745964.64,,,
2015,MUNICIPALIDAD DE ASERRI,522924376.23,30836295.79,30177209.62,,33907571.5,-10799.5,6209892.03,78985.65,,112886127.19,85528095.3,23890858.5,,,,58443679.7,
2015,MUNICIPALIDAD DE ATENAS,364423702.82,6208587.3,27058924.63,,15527339.0,1954990.2,9397645.23,236757.82,,,0.0,,0.0,0.0,,,
2015,MUNICIPALIDAD DE BAGACES,386267344.64,30719356.07,29479522.27,,43839090.0,0.0,4350325.85,517605.0,,254000.0,0.0,12248423.4,38691300.55,269737777.81,,0.0,
2015,MUNICIPALIDAD DE BARVA,332609807.26,15250931.98,20379670.44,,2509000.0,0.0,11421600.0,0.0,0.0,1576700.0,17588430.0,23250000.0,13000000.0,0.0,128994638.4,,
2015,MUNICIPALIDAD DE BELEN,901923494.37,24401840.01,35842433.43,22693547.11,25244723.89,999999.24,48621281.89,23653501.13,29999998.0,1779200.0,10844144.93,69693055.0,0.0,130520057.64,229001205.65,295504448.39,
2015,MUNICIPALIDAD DE BUENOS AIRES,290692256.08,2257935.31,10828296.84,,24263632.06,1020000.0,52394.0,4102000.0,,1480000.0,1107399.5,136410148.0,253457031.08,560395676.51,0.0,0.0,
2015,MUNICIPALIDAD DE CARRILLO GUANACASTE,772360041.07,21333531.43,37829411.0,28791617.3,98911676.29,2503200.0,15453500.0,3952230.09,,6760000.0,6791903.49,11581100.0,36322202.0,257269499.33,487256266.7,,
2015,MUNICIPALIDAD DE CARTAGO,2506594489.09,100046603.45,168895943.3,2912493.52,140517299.68,44351149.3,57956174.21,131433075.41,,106988932.42,86381348.45,99849669.13,1083528543.34,756670771.97,144032374.95,0.0,
2015,MUNICIPALIDAD DE CAÑAS,448458278.22,60342910.55,20796135.0,11700000.0,179589584.9,,46152378.16,4360580.0,20401600.0,1120500.0,26945000.0,2300000.0,85063728.8,13240960.0,0.0,,
2015,MUNICIPALIDAD DE CORREDORES,473841206.3,31014350.22,24262680.0,6934000.0,7808000.0,2625750.15,9705730.49,1946980.0,,,165381480.0,25322564.97,9309581.11,36907250.0,0.0,,
2015,MUNICIPALIDAD DE COTO BRUS,380778126.0,26379763.0,16659570.91,6586660.0,57585527.0,260000.0,5965698.86,199972.0,,,10653895.6,13356040.0,656000.0,0.0,0.0,0.0,0.0
2015,MUNICIPALIDAD DE CURRIDABAT,1701675032.82,27312051.94,60557630.19,31736034.75,116387730.7,0.0,56432181.82,10475667.0,8991561.45,,1697748.24,732524775.89,434277273.82,1084190501.33,0.0,,
2015,MUNICIPALIDAD DE DESAMPARADOS,1923046758.1,125536220.8,201821050.0,,112713228.0,9012480.0,6848240.0,8599556.0,6143000.0,,551777880.0,21706003.0,58024343.7,225477143.3,,,
2015,MUNICIPALIDAD DE DOTA,187292026.93,9297415.44,4292120.0,,8668940.0,458460.0,940673.55,10729313.99,1980137.08,0.0,0.0,,7398486.35,276304404.16,36370215.2,,
2015,MUNICIPALIDAD DE EL GUARCO,373760248.84,9673336.87,24117342.01,,9695000.0,2405773.0,15860845.06,399575.27,,,5245374.75,26012961.0,189546252.19,276851171.99,8232200.0,0.0,
2015,MUNICIPALIDAD DE ESCAZU,1708065231.37,100770354.36,135110317.41,95074394.04,379457118.06,81694784.79,116287900.0,17211840.34,747000.0,52855093.56,55639604.12,180005199.44,14076790.92,4854737610.4,63822020.0,317361362.57,0.0
2015,MUNICIPALIDAD DE ESPARZA,520802968.63,19393082.52,35228639.2,41500000.0,15655916.4,6500000.0,38903069.85,25991401.85,,,71315291.4,1406080.0,49791994.73,132217200.0,0.0,214000000.0,
2015,MUNICIPALIDAD DE FLORES,306097804.85,8036698.28,18577797.32,12509032.72,4004360.0,5810192.0,16454503.8,80000.0,,16599406.28,255891.6,0.0,62238957.12,97932481.08,34041541.96,,
2015,MUNICIPALIDAD DE GARABITO,1011852156.7,45964472.56,17559985.36,9027872.0,35350305.0,19927000.0,42444695.84,0.0,,0.0,2585389.0,138015628.0,109897575.39,80828236.6,,20160000.0,
2015,MUNICIPALIDAD DE GOICOECHEA,1410068710.72,35089521.78,119508976.73,,11459000.0,8917000.0,1000000.0,206292239.14,26189997.39,116659351.85,123223100.0,0.0,71419475.0,4999999.34,54805999.4,0.0,
2015,MUNICIPALIDAD DE GOLFITO,559888560.74,29840909.28,10515350.0,,107325157.39,600000.0,2923524.98,192500.0,0.0,,137710139.5,0.0,13344348.7,211328342.64,3200000.0,0.0,
2015,MUNICIPALIDAD DE GRECIA,740539436.19,23226712.0,73408492.8,500000.0,26972750.0,8894624.0,22589234.7,8963964.0,,818935.0,3374058.0,14905362.29,9711500.0,11424543.91,286310251.5,73500000.0,
2015,MUNICIPALIDAD DE GUACIMO,295668082.09,10516788.1,16128687.0,7100000.0,13175000.0,3522999.5,10309765.28,134000.0,,,47529278.44,136408899.05,213188950.83,5951000.0,750000.0,,
2015,MUNICIPALIDAD DE GUATUSO,157271370.0,28298755.0,10649717.0,15000000.0,37325895.0,727000.0,0.0,0.0,,,3950121.0,0.0,0.0,78471622.0,,0.0,
2015,MUNICIPALIDAD DE HEREDIA,1729242170.23,87691959.54,154051764.0,,30751221.4,31902429.0,54446893.0,64175027.0,,0.0,2118839.0,35432102.0,630153127.0,2307452572.4,540698416.53,400000000.0,
2015,MUNICIPALIDAD DE HOJANCHA,164659483.53,1073347.0,11444298.0,,80902550.0,865000.0,12988977.0,1040000.0,,1105000.0,1402800.0,19962900.0,5236237.0,892000.0,0.0,,
2015,MUNICIPALIDAD DE JIMENEZ,174909536.55,9462480.69,6007950.0,18768000.0,98047068.0,,8387762.9,1417000.0,56751750.0,26309269.0,60791961.0,173248000.0,113299714.0,24521723.43,,,
2015,MUNICIPALIDAD DE LA CRUZ GUANACASTE,353099474.66,22177227.98,16277080.9,,113948717.26,10150000.0,3959575.0,3848900.0,,0.0,31340400.0,20608584.86,93162629.0,282523181.85,0.0,48212771.15,
2015,MUNICIPALIDAD DE LA UNION,1466915551.36,90175020.31,111555000.0,972666.0,138569819.18,9927733.19,8936582.97,18942773.5,,10200000.0,43306767.6,102012340.5,67471233.2,333409435.82,0.0,0.0,
2015,MUNICIPALIDAD DE LEON CORTES,115958292.28,748997.99,6967500.0,,49400500.0,,,440000.0,,,0.0,,24297862.44,243267869.84,76350972.61,0.0,
2015,MUNICIPALIDAD DE LIBERIA,1091622482.39,42514420.55,43590282.14,4500000.0,159117563.79,6323455.38,13442382.6,960000.0,,,178868326.2,28942514.0,124540306.51,339814880.88,108957670.0,,
2015,MUNICIPALIDAD DE LIMON,1489258681.69,116074054.89,61294249.0,50769000.0,424925949.54,25284457.34,244672089.22,61486925.77,30362426.9,81357541.54,642336677.75,,1902271205.72,668363837.23,67102154.35,0.0,
2015,MUNICIPALIDAD DE LOS CHILES,185051016.58,11555490.52,14720000.0,,1470000.0,1700000.0,,1400000.0,,,,5835368.71,0.0,370003466.26,,0.0,
2015,MUNICIPALIDAD DE MATINA,368149751.68,8841515.9,24647290.0,,16566247.2,2150200.0,19226044.5,700000.0,,180000.0,2412840.0,197722216.0,278042837.57,202218511.69,62819795.0,0.0,
2015,MUNICIPALIDAD DE MONTES DE OCA,1119825872.72,2889768.5,57344416.41,27221224.23,3875000.0,2235000.0,16821340.82,3546709.0,630000.0,,2893693.0,2465000.0,30562743.98,301912272.54,398691376.48,,0.0
2015,MUNICIPALIDAD DE MONTES DE ORO,299088165.6,20872521.43,16229814.4,,13997300.0,37440.0,31649849.41,14663736.97,5878000.0,21091999.96,57098976.0,13300000.0,,4175750.0,0.0,0.0,
2015,MUNICIPALIDAD DE MORA,511795290.25,4558438.49,20222269.0,23111102.0,15198357.26,328755.0,3466108.0,4676560.0,,393000.0,130730486.4,1435612.74,4955300.0,39933869.82,1000000.0,0.0,
2015,MUNICIPALIDAD DE MORAVIA,908787789.3,5667007.02,47136120.9,12631065.67,6637401.0,,1331514.79,0.0,,,2304966.88,6180815.0,33147300.7,719666614.08,20987189.51,,
2015,MUNICIPALIDAD DE NANDAYURE,244114102.57,12295363.86,12059586.0,,35590000.0,780000.0,12438556.3,,,,3215635.0,11096650.0,10308191.87,61052500.0,,0.0,
2015,MUNICIPALIDAD DE NARANJO,454362395.23,12374246.87,14191562.17,0.0,5029400.0,2297600.0,3383033.86,75000.0,,2365500.0,2831978.65,0.0,,,,0.0,
2015,MUNICIPALIDAD DE NICOYA,849924161.2,12587899.25,56639833.8,,39341317.52,4161680.0,38644098.91,6182128.0,,1460000.0,41885559.4,200000.0,46247042.0,747505066.03,384987199.43,,
2015,MUNICIPALIDAD DE OREAMUNO,447994586.04,20767974.2,48831572.0,0.0,9351200.0,197355.0,1710316.62,0.0,,,272627785.25,11585606.95,28715124.0,179707823.56,100000000.0,,
2015,MUNICIPALIDAD DE OROTINA,372832674.59,5531981.89,32364666.25,2812485.78,5144500.0,262000.0,24116723.4,6307000.0,,,59514194.72,22000000.0,170124533.17,198864135.0,21418603.2,0.0,
2015,MUNICIPALIDAD DE OSA,590666376.31,14980891.19,15802260.02,,58508125.0,,14276884.5,9390000.0,79291238.9,0.0,13001968.17,19465035.1,132192551.95,237613690.75,0.0,0.0,
2015,MUNICIPALIDAD DE PALMARES,316100151.11,2988907.79,16766316.2,,37250527.94,2733500.0,8185969.9,1500000.0,32703200.0,574219.02,102573270.0,15000000.0,228771919.87,,7169718.9,,
2015,MUNICIPALIDAD DE PARAISO,772762794.03,26549773.37,60830769.02,,7461000.0,703495.0,23039960.06,9939261.65,312000.0,8345821.92,7576000.41,31072812.0,123489077.28,206995806.44,,,
2015,MUNICIPALIDAD DE PARRITA,448753167.17,13968908.35,11962869.5,53241077.75,3353000.0,274800.0,14251049.0,421045.83,,3791000.0,8982414.84,25911020.0,24101626.8,14457032.61,,,
2015,MUNICIPALIDAD DE PEREZ ZELEDON,1199298976.81,43637970.25,38878895.82,29069978.16,13877500.0,5502000.0,85584744.92,26199380.0,,,593951244.84,496270160.0,237046257.0,124512235.03,,0.0,
2015,MUNICIPALIDAD DE POAS,283030043.12,11851441.0,29974280.0,,9806707.5,6077250.0,8106486.36,1302327.57,,0.0,0.0,23284500.0,0.0,30000000.0,0.0,38983200.0,
2015,MUNICIPALIDAD DE POCOCI,1060618178.37,109652838.27,123707064.96,69000000.0,103397750.0,26585899.89,4727311.89,0.0,,,8709681.39,53756379.73,4625932.0,352281893.58,2000000.0,50000000.0,
2015,MUNICIPALIDAD DE PUNTARENAS,1672520922.82,134119904.52,107111894.63,0.0,39353306.4,741570.0,26304837.15,2574000.0,176062470.0,3780000.0,4602500.6,19846557.0,0.0,4972022.75,0.0,,
2015,MUNICIPALIDAD DE PURISCAL,299512076.33,2298475.74,10612944.0,,17722000.0,450000.0,9636475.22,,,0.0,11380000.0,,52457787.0,143907350.0,8310000.0,,
2015,MUNICIPALIDAD DE QUEPOS,528673448.9,31662799.74,38255891.44,,5811466.58,3097066.83,15639870.9,34688154.92,,0.0,263485.65,,0.0,45729704.33,41507857.85,0.0,
2015,MUNICIPALIDAD DE SAN CARLOS,1623224313.21,93040569.46,173511255.29,,348981765.02,30816182.73,116632458.77,16141414.65,,14999000.0,522290.6,69498000.0,26566791.61,2289507159.32,851224523.01,0.0,
