year,municipality,remu_bas,remu_ev,rentals,serv_cf,cap_prot,maintenance,cap_mef,cap_cai,pe_goods
2008,MUNICIPALIDAD DE DESAMPARADOS,1001444504.04,144503125.79000002,86459822.6,33964626.68,18368058.93,118391802.82000001,165351296.16000003,60751178.92,5000000.0
2008,MUNICIPALIDAD DE DOTA,34344063.980000004,2890200.0,,622567.05,342575.0,2677811.87,46684231.03,150004179.62,
2008,MUNICIPALIDAD DE EL GUARCO,147216204.65999997,25044890.75,30019125.0,13628404.2,3947488.0,10219310.55,127600568.75,21630933.0,0.0
2008,MUNICIPALIDAD DE ESCAZU,743650974.5100001,84826550.48,331956313.12,56896440.37,16004757.33,31120217.47,363310811.19000006,657681408.65,316242750.0
2008,MUNICIPALIDAD DE ESPARZA,230959446.12,26343379.41,10145566.9,5624684.54,4740892.52,17398526.52,87955769.85,655008716.62,0.0
2008,MUNICIPALIDAD DE FLORES,130982615.05999999,14189046.92,11190920.0,6630145.55,3143830.0,119320674.09,65797125.61,105188195.47999999,
2008,MUNICIPALIDAD DE GARABITO,483230148.20000005,71519194.04,590033783.62,67344930.02,37378680.449999996,324834982.61,688018065.0999999,460977393.54,0.0
2008,MUNICIPALIDAD DE GOICOECHEA,767624372.8500001,85181407.96,54951900.0,76138652.84,9356507.92,255486305.61,208277875.07999998,143880663.17999998,
2008,MUNICIPALIDAD DE GOLFITO,287092896.01,38415918.09,262560848.96,12435300.0,16771884.07,50907932.51,447387344.71,1252888312.52,29723000.0
2008,MUNICIPALIDAD DE GRECIA,375788167.87999994,42895734.96,50051577.0,15560626.26,9151333.209999999,22707186.600000005,248486368.84999996,354408909.85,0.0
2008,MUNICIPALIDAD DE GUACIMO,128778993.32000001,14925444.55,18367500.0,8251864.77,3142939.0,40131176.59,134882767.47,120077845.0,0.0
2008,MUNICIPALIDAD DE GUATUSO,45327294.0,6176271.5,139031106.62,921960.0,552737.0,1743494.0,3260497.0,24943237.0,0.0
2008,MUNICIPALIDAD DE HEREDIA,1154771470.03,100713736.64,6627790.0,15362718.72,29131459.7,27004353.54,407026632.2900001,1464924666.86,50000000.0
2008,MUNICIPALIDAD DE HOJANCHA,91991373.0,8805291.0,69620356.0,2425824.42,15903537.8,21645563.150000002,33893545.94,0.0,0.0
2008,MUNICIPALIDAD DE JIMENEZ,53417440.269999996,4168437.0,99941550.0,2495781.06,722000.0,49926228.03,185583308.96,9232815.0,
2008,MUNICIPALIDAD DE LA CRUZ GUANACASTE,136300293.62,18480509.65,9935000.0,29194605.79,1294634.0,112599802.0,107408740.0,332687133.0,10444400.0
2008,MUNICIPALIDAD DE LA UNION,519176090.38,97452155.19,84796845.04,17766145.11,26413215.1,46440198.35,168095969.13,357028889.96,
2008,MUNICIPALIDAD DE LEON CORTES,10619793.65,438600.0,0.0,161745.0,51265.0,450500.0,0.0,423716.53,0.0
2008,MUNICIPALIDAD DE LIBERIA,571054380.5899999,61156961.78,48156586.5,17236625.549999997,17036448.19,52288558.379999995,485599099.46000004,172474861.49,0.0
2008,MUNICIPALIDAD DE LIMON,641281806.68,56425788.019999996,50080162.05,22124084.77,37545389.99,122686722.34,181906858.02,0.0,7350000.0
2008,MUNICIPALIDAD DE LOS CHILES,59118335.11,10386465.3,65428417.36,74885764.71,,5626667.04,12251198.0,90677480.03,4585999.99
2008,MUNICIPALIDAD DE MATINA,171442548.51999998,18586237.009999998,40238427.0,11766988.82,17881496.2,62084322.29,278605667.95,168618049.46,0.0
2008,MUNICIPALIDAD DE MONTES DE OCA,732030060.17,36190208.760000005,51610000.0,12389282.52,7526855.1,47607115.64,172040425.75,227985704.75,
2008,MUNICIPALIDAD DE MONTES DE ORO,107451631.06,16842359.07,47188059.99,1315432.6,4672397.48,26795581.25,228903520.33,53827756.0,0.0
2008,MUNICIPALIDAD DE MORA,167126141.57000002,13200615.0,21094550.0,9152120.03,5012425.0,38005036.88,22634247.439999998,72249106.2,14000000.0
2008,MUNICIPALIDAD DE MORAVIA,481191330.45,27585403.09,39823000.0,12457688.42,5434708.3,65077312.58,121171662.88,98760073.88,0.0
2008,MUNICIPALIDAD DE NANDAYURE,121068954.49,20246416.28,27777300.0,5766698.96,8816228.9,18281174.7,178697272.88,18095618.119999997,0.0
2008,MUNICIPALIDAD DE NARANJO,194972006.3,17502188.689999998,40797904.8,5742717.95,5322612.32,27766836.029999997,26815203.349999998,13137816.0,0.0
2008,MUNICIPALIDAD DE NICOYA,339447510.46,31995167.05,93370111.0,7070311.6899999995,34361745.69,35751927.8,68091302.38,386660620.21,0.0
2008,MUNICIPALIDAD DE OREAMUNO,209979792.1,30657643.47,37448014.5,2920687.44,1689898.6,8282287.61,67256882.66,0.0,0.0
2008,MUNICIPALIDAD DE OROTINA,215759227.76000002,13497529.23,7261000.0,5760142.96,13341502.0,8567964.120000001,193765334.1,269940997.56,0.0
2008,MUNICIPALIDAD DE OSA,246911492.42999998,16169551.65,38899261.15,4710629.57,4642791.75,78630278.24999999,303812526.86,579232428.95,67958670.0
2008,MUNICIPALIDAD DE PALMARES,155411312.61,16011710.5,11759500.0,3687348.95,3985902.37,215875566.26,138087129.55,77216905.67,0.0
2008,MUNICIPALIDAD DE PARAISO,299185790.61,31075852.14,13605734.0,6101035.83,9884293.81,22318053.53,86365046.5,12518499.2,0.0
2008,MUNICIPALIDAD DE PARRITA,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
2008,MUNICIPALIDAD DE PEREZ ZELEDON,697711896.11,76380317.03999999,174440938.0,14233108.22,57007648.59,38743745.220000006,876503474.0999999,12826023.97,0.0
2008,MUNICIPALIDAD DE POAS,165416803.72,17770370.0,15428500.0,3964886.81,5279481.5,8337854.2,58447677.57,6946933.0,0.0
2008,MUNICIPALIDAD DE POCOCI,550417311.24,131526890.78,111165756.59,20870826.54,40020257.7,42435196.21,279235386.83,210171226.49,2000000.0
2008,MUNICIPALIDAD DE PUNTARENAS,802847074.1300001,121591694.55000001,135169997.5,21318767.3,22081298.880000003,45472533.76,49729295.5,132209152.75,0.0
2008,MUNICIPALIDAD DE PURISCAL,157282147.12,13009105.46,134905700.0,1845419.99,4512756.4399999995,11203839.0,91582711.19999999,0.0,
2008,MUNICIPALIDAD DE QUEPOS,285566838.5,26505818.46,12402605.8,6811061.5,36097459.64,12365653.280000001,167985512.16,474358345.54,22000000.0
2008,MUNICIPALIDAD DE SAN CARLOS,660564773.4200001,107316652.9,301749066.71,42920886.190000005,69620450.56,104401196.10999998,403552559.4599999,1621242742.62,54392876.63
2008,MUNICIPALIDAD DE SAN ISIDRO DE HEREDIA,143024377.04,24195634.0,21067908.4,2925067.0,2707729.0,13159748.9,53521737.0,138199864.32,0.0
2008,MUNICIPALIDAD DE SAN JOSE,8044555324.67,1165151658.8200002,690882342.7199999,667507395.4200001,91042597.49,252852624.76000005,2161889572.7299995,211026111.95999998,15165900.0
2008,MUNICIPALIDAD DE SAN MATEO,69884700.17,7564352.9399999995,26604080.15,10579214.5,2090255.1,6468531.0,8713683.61,74563873.5,0.0
2008,MUNICIPALIDAD DE SAN PABLO DE HEREDIA,148079679.07,14950452.61,21848500.0,4419873.53,11827810.89,19455713.939999998,39772693.46,,
2008,MUNICIPALIDAD DE SAN RAFAEL DE HEREDIA,193007347.45999998,26391060.72,11916469.25,11421023.66,7393907.0,25840565.74,54037176.0,98310298.0,0.0
2008,MUNICIPALIDAD DE SAN RAMON,530754594.21,37497743.71,137096168.0,6357382.75,10158471.4,46126466.05,926257602.72,1342000.0,12663352.0
2008,MUNICIPALIDAD DE SANTA ANA,676822740.8000001,46152722.650000006,157794358.56,46600131.24,12653898.49,82006889.5,128463062.59000002,951679913.23,
2008,MUNICIPALIDAD DE SANTA BARBARA DE HEREDIA,154048551.11,16454696.84,2560000.0,3860236.0,1668773.4000000001,3265745.39,10741488.799999999,,0.0
2008,MUNICIPALIDAD DE SANTA CRUZ,559496386.45,142435348.56,311940429.45,22140136.43,14834490.290000001,59888776.9,105546476.92,779240741.48,175000000.0
2008,MUNICIPALIDAD DE SANTO DOMINGO DE HEREDIA,309437769.98,49686479.94,47992175.0,14247934.92,19844307.71,23225468.75,190924472.10999998,253613045.1,0.0
2008,MUNICIPALIDAD DE SARAPIQUI,148793796.35999998,51226273.89,53260989.2,7943935.26,24711954.8,143122189.09000003,492930296.93,466590400.56999993,50000000.0
2008,MUNICIPALIDAD DE SARCHI,124455135.78,9454877.75,11829000.0,1662519.93,598600.0,8761463.75,75011353.47,53075432.33,5628418.72
2008,MUNICIPALIDAD DE SIQUIRRES,285487407.51000005,25758165.09,85537850.0,10041222.98,14403781.600000001,18768253.04,50507080.34,528716879.31,111982829.65
2008,MUNICIPALIDAD DE TALAMANCA,179734863.23,29113431.6,58452702.3,36883399.55,10272040.0,49871760.0,242743044.74,385887901.70000005,
2008,MUNICIPALIDAD DE TARRAZU,80954672.52000001,5865000.0,46324600.04,6565475.22,1942921.11,2742726.65,13914981.11,205125501.34,0.0
2008,MUNICIPALIDAD DE TIBAS,152088865.52,8678188.3,17163171.2,576479.8,2166740.0,4013199.24,3476034.5300000003,0.0,
2008,MUNICIPALIDAD DE TILARAN,181768193.76,26087649.0,57531594.0,6754281.42,3762515.55,22430615.05,329881139.40000004,64487751.8,0.0
2008,MUNICIPALIDAD DE TURRIALBA,501435283.9699999,43734896.09,28844369.25,13751459.040000001,21190862.25,14994952.02,266049545.42000002,57702333.32,160000.0
2008,MUNICIPALIDAD DE TURRUBARES,36368172.11,2942728.7,0.0,950112.0,1578777.95,7654761.9,41956648.96,16234187.89,0.0
2008,MUNICIPALIDAD DE UPALA,177152365.84,16202168.42,16882656.0,4191418.9,1385570.7,7069797.7700000005,129555805.14999999,424592740.2,0.0
2008,MUNICIPALIDAD DE VASQUEZ DE CORONADO,483494456.28,27409529.58,10042281.620000001,22903880.939999998,1663448.0,19622491.84,34724378.72,117234550.6,0.0
2008,MUNICIPALIDAD DE ZARCERO,95898358.25,10763296.5,17952115.0,3948397.53,1801017.0,17248806.7,101819826.7,25843242.0,2300000.0
2009,MUNICIPALIDAD DE ABANGARES,161672205.22,12133611.3,211024465.24,9080498.6,32335313.64,14480758.139999999,140583880.06,25100000.0,74151863.6
2009,MUNICIPALIDAD DE ACOSTA,88540171.34,11988170.85,,3157313.15,643865.0,20935900.0,4984343.95,47530731.3,0.0
2009,MUNICIPALIDAD DE ALAJUELA,1795431531.3899999,272791866.1,287994324.0,130838488.16999999,87601436.66,146708405.3,643402590.15,1612282041.88,142411207.07
2009,MUNICIPALIDAD DE ALAJUELITA,233283852.11,17636026.32,19545500.0,2551322.64,2071586.95,21326141.5,101960310.60000001,403862355.05,0.0
2009,MUNICIPALIDAD DE ALVARADO DE PACAYAS,81634441.0,3496677.25,10830000.0,789814.0,0.0,5385857.65,81589111.52000001,,0.0
2009,MUNICIPALIDAD DE ASERRI,265959008.64,46809612.32,11673204.84,5650175.0,15849326.3,17454931.53,12460532.879999999,75638321.97,3985894.0
2009,MUNICIPALIDAD DE ATENAS,171038226.20999998,13333775.88,6766557.26,6300804.640000001,8637112.0,10092956.43,108347844.85,,
2009,MUNICIPALIDAD DE BAGACES,263206877.19,37532862.21,52869479.0,44384131.75,11102621.89,20814462.73,159185983.14999998,50951572.3,0.0
2009,MUNICIPALIDAD DE BARVA,253129555.95999998,26871205.67,0.0,3494042.37,7971348.39,58620805.29,37802403.91,180169061.31,
2009,MUNICIPALIDAD DE BELEN,543715386.96,72344136.68,33450995.57,72528818.28999999,94019183.55,73858683.82,189143193.55999997,1071062540.87,0.0
2009,MUNICIPALIDAD DE BUENOS AIRES,189848754.15999997,18879818.85,58566415.15,3715598.0,1020400.0,17197823.0,350571393.53000003,499130628.32,0.0
2009,MUNICIPALIDAD DE CARRILLO GUANACASTE,524964084.4499999,69026956.75,115509650.41999999,42767366.99,17572298.0,59862244.01,278020333.64000005,1018909385.25,0.0
2009,MUNICIPALIDAD DE CARTAGO,1617747104.89,165576108.9,41235057.0,110470366.59,39951530.28,205890261.13,537466741.75,1644551756.9199998,97648603.2
2009,MUNICIPALIDAD DE CAÑAS,264511521.62000003,53525583.85,102662514.55,12855412.38,13741492.25,31396433.1,284556864.73999995,257806384.22,
2009,MUNICIPALIDAD DE CORREDORES,208111298.62,34084745.32,20041000.0,4845687.3,3629929.0,40512060.379999995,167335489.60999998,252223445.6,
2009,MUNICIPALIDAD DE COTO BRUS,101753732.63,6475903.3100000005,17307610.0,2685686.33,749550.0,16189763.7,117464825.0,,0.0
2009,MUNICIPALIDAD DE CURRIDABAT,940878305.22,56871460.11,19465700.0,36523018.85999999,36330328.2,41520823.21999999,21548068.41,50427480.0,
2009,MUNICIPALIDAD DE DESAMPARADOS,1091167020.6,175820637.95999998,63117010.79,42078942.83,25632748.7,135587508.18,335131833.31,140416043.72,136559190.0
2009,MUNICIPALIDAD DE DOTA,43772026.81,3135909.0,,6108763.0,9565.0,5084981.78,79444670.0,70953374.85000001,0.0
2009,MUNICIPALIDAD DE EL GUARCO,142992449.75,18996069.130000003,11943150.0,7781948.13,7607438.42,13055960.34,10740673.26,247625490.13,35000000.0
2009,MUNICIPALIDAD DE ESCAZU,1071792683.1899999,101707976.42,196730639.10999998,63158138.64,20936860.740000002,88548958.05000001,252048865.48000002,1064566503.5899999,147746880.0
2009,MUNICIPALIDAD DE ESPARZA,273487498.3,30548461.44,11985600.0,7377793.609999999,7873970.91,17989209.939999998,105853976.63999999,207655912.35,
2009,MUNICIPALIDAD DE FLORES,166587082.29999998,14185688.91,12443125.0,6888523.73,2410426.88,31016707.169999998,54283456.75,336085983.67,0.0
2009,MUNICIPALIDAD DE GARABITO,606563072.0,87786385.88000001,142682473.9,56341128.480000004,41895847.92,132980784.35000001,46283549.47,146299700.0,
2009,MUNICIPALIDAD DE GOICOECHEA,871632582.6999999,101381860.22,60823500.0,74157734.84,3283348.0,330356411.15,207863502.88,173049750.05,0.0
2009,MUNICIPALIDAD DE GOLFITO,386429525.98,45702541.3,292792001.88,7197982.9,27175951.5,42712262.019999996,60800969.26,1000790242.07,10000000.0
2009,MUNICIPALIDAD DE GRECIA,465753431.84,46723421.92,69745738.4,31611633.499999996,14340751.57,32959337.8,134759370.41,86550298.94999999,84489296.8
2009,MUNICIPALIDAD DE GUACIMO,166411396.52,17951397.21,23003500.0,14710606.07,6584884.619999999,44802719.01,35571052.18,5730300.0,30000000.0
2009,MUNICIPALIDAD DE GUATUSO,46928407.0,10429105.3,25255000.0,1498492.0,886490.0,18158624.87,2667492.0,125601470.0,0.0
2009,MUNICIPALIDAD DE HEREDIA,1421020359.08,138264029.25,6359403.0,36474285.19,32469546.15,37395143.35,214798008.47,2119007318.9199998,20995000.0
2009,MUNICIPALIDAD DE HOJANCHA,110086322.1,9223513.0,31280000.0,3013857.92,6654770.1,14783232.07,13589296.95,40142326.2,6000000.0
2009,MUNICIPALIDAD DE JIMENEZ,81307254.0,6005932.0,39855500.0,4584549.74,2682500.0,51695780.0,8070422.57,9332500.0,0.0
2009,MUNICIPALIDAD DE LA CRUZ GUANACASTE,208909494.55000004,19593352.2,67667000.0,3649416.3200000003,3977839.0,50148178.0,18248377.0,316933774.0,16927998.0
2009,MUNICIPALIDAD DE LA UNION,684915256.16,98741823.87,85921283.28,21138153.689999998,11103071.98,83087970.39,186572235.91,598184232.15,
2009,MUNICIPALIDAD DE LEON CORTES,22854495.880000003,2673970.46,2376000.0,800030.53,0.0,1137395.4,0.0,3179741.8,0.0
2009,MUNICIPALIDAD DE LIBERIA,712852178.1099999,68084340.64999999,42542800.0,11167171.24,19745772.11,28494987.25,106310785.30999999,650971110.02,
2009,MUNICIPALIDAD DE LIMON,839489046.8100001,55333489.75,42357615.0,13014012.57,24408723.439999998,128215641.14,70760707.2,0.0,
2009,MUNICIPALIDAD DE LOS CHILES,78848706.04,10972032.64,64155045.18,76597848.54,,5247501.0,95909443.24000001,192970199.79,
2009,MUNICIPALIDAD DE MATINA,205743540.95,32501273.91,65172130.0,23709011.46,28136941.689999998,42791940.8,246743627.09,467891448.01,4000000.0
2009,MUNICIPALIDAD DE MONTES DE OCA,876249238.7,38726399.05,11966923.08,19096895.97,5785613.15,33657226.67,256378127.89999998,361735957.94,
2009,MUNICIPALIDAD DE MONTES DE ORO,130735841.89,19161378.71,28622827.7,929092.79,2973203.2,33507521.4,13982661.059999999,89248000.0,27150000.0
2009,MUNICIPALIDAD DE MORA,201850939.33,19332417.52,16884090.0,9233955.969999999,1913130.75,6191129.25,56689347.89,161533469.79000002,100000000.0
2009,MUNICIPALIDAD DE MORAVIA,627129943.5899999,35269648.53,7405928.0,19965826.75,3308947.7,68872645.67999999,312218175.78000003,231909293.96999997,0.0
2009,MUNICIPALIDAD DE NANDAYURE,148469581.12,22022091.07,29549730.5,5468526.88,9020800.05,23956750.44,32301964.27,170835993.5,14950000.0
2009,MUNICIPALIDAD DE NARANJO,186757201.35,20086147.36,51555955.0,1004082.3300000001,7911932.3,10818945.2,50854381.58,18010212.08,0.0
2009,MUNICIPALIDAD DE NICOYA,405998661.15,40730209.2,145798999.0,13957750.149999999,41047867.56,40599173.919999994,226271328.95999998,422097436.63,166222506.0
2009,MUNICIPALIDAD DE OREAMUNO,261316408.31,32106141.32,32115915.0,4226729.47,2525196.73,14217271.78,73534148.07,103677473.0,0.0
2009,MUNICIPALIDAD DE OROTINA,242749743.29,13338009.61,7890146.56,4786789.98,5713557.95,3181095.0,58702353.69,135293933.85999998,6490000.0
2009,MUNICIPALIDAD DE OSA,351794808.63,18002431.54,196899862.92,4828764.42,2836479.95,82969970.47999999,163508944.7,258833520.2,521460937.38
2009,MUNICIPALIDAD DE PALMARES,211443722.26000002,17021387.56,23858368.0,6323130.54,6957023.0,111533615.36,125083247.53999999,118757575.0,
2009,MUNICIPALIDAD DE PARAISO,376144028.89000005,33997931.46,26757600.0,6970157.050000001,10471251.44,41835745.21,104690948.78999999,284730689.56,0.0
2009,MUNICIPALIDAD DE PARRITA,271598274.84999996,44919600.85,39212682.5,13344814.36,17932795.11,156199790.95000002,13594069.82,,
2009,MUNICIPALIDAD DE PEREZ ZELEDON,901117369.4799999,78127885.02,135080758.6,26794215.259999998,28110134.4,51147338.97,686442852.8400002,16005000.0,0.0
2009,MUNICIPALIDAD DE POAS,189357327.62,21166213.0,8720005.0,6925195.57,8737735.0,9653777.2,48805030.38,177788904.0,56631781.0
2009,MUNICIPALIDAD DE POCOCI,651003533.74,111029958.07,60684918.0,17386876.11,22558148.549999997,28282194.819999997,337296608.98,89064126.4,5000000.0
2009,MUNICIPALIDAD DE PUNTARENAS,918752498.14,135287412.36,298278803.35,24570259.3,12085654.45,70556421.26,219420783.39999998,456602969.01,
2009,MUNICIPALIDAD DE PURISCAL,171444404.28,12260472.86,23074448.0,1380321.0,1477485.96,13466399.0,6140476.629999999,80297857.16,
2009,MUNICIPALIDAD DE QUEPOS,418381164.05999994,44617488.68000001,28408282.29,5650550.95,33712708.75,15000310.139999999,41410681.779999994,620578937.54,
2009,MUNICIPALIDAD DE SAN CARLOS,815931940.34,115932811.77,93512526.61,61396977.88,97719618.75,129703160.16,154095140.13,1409102640.2300003,9247149.24
2009,MUNICIPALIDAD DE SAN ISIDRO DE HEREDIA,183965539.33,27955418.0,22285978.0,4852560.0,4574352.0,6017888.0,12244420.0,197958068.81,0.0
2009,MUNICIPALIDAD DE SAN JOSE,9428961896.76,1366847092.5900002,835393109.14,702097365.34,163694454.95,341957147.35,1910941412.3899999,1419317725.27,279517500.0
2009,MUNICIPALIDAD DE SAN MATEO,74434643.95,6608021.85,7942460.1,719585.0,753874.0,4348107.0,5010140.35,147775889.41,0.0
2009,MUNICIPALIDAD DE SAN PABLO DE HEREDIA,185254093.73,14964386.98,8085800.0,7405335.28,12283203.3,15791912.440000001,75426284.62,,0.0
2009,MUNICIPALIDAD DE SAN RAFAEL DE HEREDIA,241477688.21,31825102.73,15578615.0,15832593.52,9244880.0,32600460.45,52519811.54,70771824.0,0.0
2009,MUNICIPALIDAD DE SAN RAMON,661914215.0300001,39865792.5,58248575.35,18813773.58,15009678.21,44066310.93,85775673.32000001,4999991.6,0.0
2009,MUNICIPALIDAD DE SANTA ANA,840776933.53,55191379.22,170146466.07999998,49959565.660000004,8406576.22,53762559.75,62275144.86,1749241061.3200002,0.0
2009,MUNICIPALIDAD DE SANTA BARBARA DE HEREDIA,178679430.29,15042483.0,0.0,6152558.75,1502210.0,2917562.57,60507944.330000006,,0.0
2009,MUNICIPALIDAD DE SANTA CRUZ,829441888.4300001,166728677.13,138913700.3,32440745.970000003,13039644.5,57802070.45,348588541.04,849969738.05,0.0
2009,MUNICIPALIDAD DE SANTO DOMINGO DE HEREDIA,375586165.97999996,53798034.18,48851641.9,16793084.64,30453485.0,27564493.1,82449422.69,204276520.63,0.0
2009,MUNICIPALIDAD DE SARAPIQUI,195877626.81,50686554.55,127892610.39999999,7720087.14,32218499.98,94651094.53999999,81190664.9,850464379.8199999,88496.07
2009,MUNICIPALIDAD DE SARCHI,155201852.99,14605362.4,10258425.0,4825019.709999999,913563.5,10229150.9,56082465.14,111981904.34,83000252.57
2009,MUNICIPALIDAD DE SIQUIRRES,283513246.48,33913595.92,43117795.45,7059240.87,22202950.740000002,20280785.2,90584028.75,646951928.6800001,5136000.0
2009,MUNICIPALIDAD DE TALAMANCA,178894800.4,36798627.94,27857240.0,24038551.1,14757159.9,39777698.9,16598702.0,176725715.45999998,
2009,MUNICIPALIDAD DE TARRAZU,117715425.69999999,7612901.58,44484900.0,5818994.8,237527.0,4419838.79,64742376.61,236891850.0,2000000.0
2009,MUNICIPALIDAD DE TIBAS,693566548.5099999,35578442.4,152799300.5,25660728.24,21072130.17,18304084.86,221193236.03,532487442.65999997,
2009,MUNICIPALIDAD DE TILARAN,214918012.47,29276152.19,41325432.0,6482023.779999999,1191927.35,46083925.099999994,29993943.4,36805022.65,0.0
2009,MUNICIPALIDAD DE TURRIALBA,484031863.84999996,45069472.92,16710800.0,11212727.5,10022736.8,23334814.5,114460360.24000001,58792399.989999995,0.0
2009,MUNICIPALIDAD DE TURRUBARES,40954941.910000004,2946265.3,0.0,1819629.65,1588195.0,4372482.32,3983196.26,7129748.52,0.0
2009,MUNICIPALIDAD DE UPALA,255726697.36,20196644.34,85519234.0,2550208.35,2930878.27,9117522.49,185821191.7,859493203.04,0.0
2009,MUNICIPALIDAD DE VASQUEZ DE CORONADO,542946048.14,29352858.02,10606992.0,26392850.830000002,3095458.85,26964265.35,6723996.23,258867714.02,
2009,MUNICIPALIDAD DE ZARCERO,129360902.17,12475327.5,3277262.0,5175440.5,997000.0,30707380.0,65606260.78,12922590.0,173283536.45
2010,MUNICIPALIDAD DE ABANGARES,254301560.0,19122454.54,45118725.0,8076506.7700000005,34815295.0,12726987.8,219277838.73,230345522.53,0.0
2010,MUNICIPALIDAD DE ACOSTA,117237956.17999999,11351279.8,,2772554.82,7158828.25,21803115.6,36968957.059999995,54119130.0,2000000.0
2010,MUNICIPALIDAD DE ALAJUELA,1972581091.2300003,290855851.25,388862968.0,210054685.97000003,75693339.67,127732829.41,521430254.91999996,1306543786.6299999,1175162.1
2010,MUNICIPALIDAD DE ALAJUELITA,245456936.75,20189780.55,4900644.0,4729334.0600000005,4222676.0,13198914.8,46153365.28000001,186892581.0,0.0
2010,MUNICIPALIDAD DE ALVARADO DE PACAYAS,106606266.35,5930419.85,11440898.0,386000.0,0.0,14988218.04,49160510.339999996,,0.0
2010,MUNICIPALIDAD DE ASERRI,307183993.18,31548982.880000003,46120000.5,5698434.109999999,7231203.93,27432601.189999998,25901286.720000003,99941958.97999999,
2010,MUNICIPALIDAD DE ATENAS,218760586.43,14654038.57,9251540.02,6501203.8100000005,12115437.21,18290787.67,34266477.92,,
2010,MUNICIPALIDAD DE BAGACES,283568859.89,38482215.34,67545943.0,81649635.58,11472006.33,17609036.73,13705218.8,65977715.0,4847792.0
2010,MUNICIPALIDAD DE BARVA,274894613.2,35747659.03,3802505.0,5958005.470000001,6371563.63,7547654.84,48215971.95999999,161713129.16,
2010,MUNICIPALIDAD DE BELEN,573832231.51,79173213.35,42739288.64,83285418.8,70108754.97999999,117937595.46000001,208912440.85,774358799.0600001,4818800.0
2010,MUNICIPALIDAD DE BUENOS AIRES,220599354.14000002,20294032.119999997,91810500.0,6090879.16,1625585.0,14762115.37,42086296.58,661572413.38,282345.62
2010,MUNICIPALIDAD DE CARRILLO GUANACASTE,661430032.9599999,55261574.2,105890691.06,39359832.17,23408947.4,45993438.940000005,74874440.99,1247761458.75,0.0
2010,MUNICIPALIDAD DE CARTAGO,1744820190.17,174939082.86,76187075.0,165943535.87,58986264.620000005,258558145.73000002,429581619.70000005,1486353497.73,
2010,MUNICIPALIDAD DE CAÑAS,326868575.8,51360748.7,58416781.5,11133677.97,16549085.2,38082173.45,166011307.71,51541100.0,
2010,MUNICIPALIDAD DE CORREDORES,337202423.4,57719548.12,53644248.5,9875294.02,3064529.52,56036050.57,50497278.16999999,361224255.37,0.0
2010,MUNICIPALIDAD DE COTO BRUS,210011743.60999998,21055966.95,168238945.0,7218575.89,3499639.87,32380531.38,74635833.91000001,,0.0
2010,MUNICIPALIDAD DE CURRIDABAT,1050971828.61,63669095.65,23976806.0,45605378.54,37023687.75,78408564.99,38354553.79,73227149.13,0.0
2010,MUNICIPALIDAD DE DESAMPARADOS,1290768312.5700002,192821830.43,59200130.0,101987498.53999999,25419480.54,173232279.06000003,287275487.87,74983534.5,0.0
2010,MUNICIPALIDAD DE DOTA,73504770.16,3345204.6,,6278955.0,0.0,6072489.149999999,13424938.66,177369495.31,
2010,MUNICIPALIDAD DE EL GUARCO,146538662.89000002,17471832.18,56700975.2,11087521.120000001,11055006.0,18003936.990000002,4739832.82,155785050.72,0.0
2010,MUNICIPALIDAD DE ESCAZU,1312795204.62,106401060.7,349748555.07000005,70204986.87,18378173.740000002,80761806.09,114582157.37,427064668.24,0.0
2010,MUNICIPALIDAD DE ESPARZA,310220597.89,35126061.08,40446060.2,9511824.870000001,16510634.32,14798945.64,27615219.28,139047470.82999998,0.0
2010,MUNICIPALIDAD DE FLORES,188164136.38000003,18909020.4,11033238.0,6405631.0,2950010.5999999996,9801392.319999998,45697549.66,530659850.45000005,105000000.0
2010,MUNICIPALIDAD DE GARABITO,703426271.06,83757914.16999999,63117020.5,18029927.369999997,14340471.26,51994801.25,38547614.690000005,51614705.93,
2010,MUNICIPALIDAD DE GOICOECHEA,991613604.0600001,126982302.11000001,54165942.63,110798704.05000001,8021480.359999999,318813870.03,203087521.29,240364387.31,0.0
2010,MUNICIPALIDAD DE GOLFITO,349987848.13,42638757.81,263245370.2,7903878.0,1610358.0,92230048.24,5259343.37,62146817.809999995,323400000.0
2010,MUNICIPALIDAD DE GRECIA,521605003.65,42918685.76,56964205.8,41632549.79000001,17239636.3,28016866.3,357748549.4,256932868.0,0.0
2010,MUNICIPALIDAD DE GUACIMO,188331529.98,20099078.13,19890000.0,13105905.16,5005938.63,37497056.58,15840690.11,18519000.0,
2010,MUNICIPALIDAD DE GUATUSO,74780898.1,15564866.57,79163990.0,3572040.0,2955219.0,17793306.0,2484496.0,173802693.2,0.0
2010,MUNICIPALIDAD DE HEREDIA,1544684963.93,146182807.75,27949550.0,42175517.58,61729391.4,52672666.949999996,284499094.71,3102282701.2999997,1174742000.0
2010,MUNICIPALIDAD DE HOJANCHA,107770454.0,8986372.0,99421750.0,3669990.38,4732993.1,15831830.3,10665264.84,2859054.0,0.0
2010,MUNICIPALIDAD DE JIMENEZ,106893529.0,10749082.5,24006100.0,6773011.91,1623175.0,52079589.28,4071380.3200000003,687000.0,0.0
